He’s a better writer than I am, and he’s widening the distance.	[]	COMPETITION IS A RACE
We have to restructure this firm.	[]	COMPANY IS A COMPLEX STRUCTURE
You gave me a great idea!	[]	COMMUNICATING IS OBJECT TRANSFER
Try to pack more thoughts into fewer words.	[]	COMMUNICATING IS OBJECT TRANSFER
Whenever you have a good idea practice capturing it in words.	[]	COMMUNICATING IS OBJECT TRANSFER
Try to get your thoughts across better.	[]	COMMUNICATING IS OBJECT TRANSFER
You still have to give me an idea of what you mean.	[]	COMMUNICATING IS OBJECT TRANSFER
My mind was racing.	[]	COGNIZING IS BODILY FUNCTIONING
My mind is tired.	[]	COGNIZING IS BODILY FUNCTIONING
This new slavery is a total dependence by individuals and families on government for the materials and funds necessary to maintain a minimum standard of living.	[]	CITIZENS ARE SLAVES
...the people of America’s needs and priorities become second to the needs of the state and the people of America become enslaved to the state.	[]	CITIZENS ARE SLAVES
Snitch Culture: How Citizens are Turned into the Eyes and Ears of the State	[]	CITIZENS ARE EYES AND EARS
We need to protect our rights from infringement.	['CITIZEN RIGHTS ARE SHIELDS FROM HARM', 'RIGHTS ARE SHIELDS FROM HARM']	CITIZEN RIGHTS ARE TERRITORIES
Do gun rights protect against tyranny?	['CITIZEN RIGHTS ARE SHIELDS FROM HARM', 'RIGHTS ARE SHIELDS FROM HARM']	CITIZEN RIGHTS ARE SHIELDS FROM HARM
Don't let anyone take away your right to vote.	[]	CITIZEN RIGHTS ARE POSSESSIONS
One down of the three pillars of “unalienable” rights that hold up this great country of ours.	[]	CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
This is an usagainst-them battle, but the “them” are those who would dismantle our rights.	[]	CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
Things have gone from bad to worse lately.	[]	CHANGE OF STATE IS CHANGE OF LOCATION
The US handed over control of the prisoners to Afghan authorities.	[]	CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The Democrats wrested control of four governerships from the Republicans	[]	CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The government acquired control of the company's assets.	[]	CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
... allow courts to circumvent the First Amendment, slowly eroding the freedom of the press in a much more subtle manner than if they gagged the media directly.	[]	CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The government should not muzzle the press.	[]	CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
Another round of cuts will cripple the economy.	[]	CAUSING ECONOMIC HARDSHIP IS CAUSING PHYSICAL HARM
Thriving community centers have proven to be an effective treatment against violent crime in a number of neighborhoods.	['CAUSING DECREASE IN CRIME IS TREATING DISEASE']	CAUSING DECREASE IN CRIME IS TREATING DISEASE
Tomatoes technically fall within the fruit category.	['CATEGORIES ARE BOUNDED REGIONS']	CATEGORIES ARE BOUNDED REGIONS
I wouldn't put him in the friend category, exactly.	[]	CATEGORIES ARE BOUNDED REGIONS
How to make a career out of things you would do even for free.	[]	CAREER IS A COMPLEX STRUCTURE
Stars whose careers collapsed in a relatively short amount of time	[]	CAREER IS A BUILDING
Here are some tips to grow your business.	[]	BUSINESSES ARE LIVING ENTITIES
You could call me just a work-for-hire hack, and a willing, contented cog in a bureaucratic machine.	['BUREAUCRATS ARE MACHINE PARTS', 'WELL-FUNCTIONING BUREAUCRACY IS A SMOOTHLY FUNCTIONING MACHINE', 'BUREAUCRACY IS A MACHINE', 'NONFUNCTIONAL BUREAUCRACY IS A BROKEN MACHINE']	BUREAUCRATS ARE MACHINE PARTS
Confronted with the grinding cogs of bureaucracy, but needing a new cap, Coltrane shrugged and filled out the form.	['BUREAUCRATS ARE MACHINE PARTS', 'WELL-FUNCTIONING BUREAUCRACY IS A SMOOTHLY FUNCTIONING MACHINE', 'BUREAUCRACY IS A MACHINE', 'NONFUNCTIONAL BUREAUCRACY IS A BROKEN MACHINE']	BUREAUCRACY IS A MACHINE
The creation of this board of unelected bureaucrats is yet another tentacle of the Obama Administration digging its way into the doctors-patient relationship.	['BUREACRACY IS AN OCTOPUS']	BUREACRACY IS AN OCTOPUS
Lost in the bureaucratic maze of city's criminal justice system	['BUREACRACY IS A MAZE']	BUREACRACY IS A MAZE
He was filled with anger.	[]	BODY IS A CONTAINER FOR EMOTIONS
She couldn't contain her joy.	[]	BODY IS A CONTAINER FOR EMOTIONS
She was brimming with rage.	[]	BODY IS A CONTAINER FOR EMOTIONS
Hold on to your beliefs and never let them go.	[]	BELIEFS ARE POSSESSIONS
I refuse to stoop to that kind of behavior.	[]	BEING IMMORAL IS BEING LOW
In a democratic government, authority is given to it by the people.	[]	ATTRIBUTES OF GOVERNMENT ARE ENTITIES
She has a sunny disposition.	[]	ATTRIBUTES ARE POSSESSIONS
This place has lost a lot of its charm.	[]	ATTRIBUTES ARE POSSESSIONS
The new mustache gave him an older appearance.	[]	ATTRIBUTES ARE POSSESSIONS
You could talk about the dealerships, auto dealerships that were closed down when the government got control of a couple of the auto companies, an awful lot of people lost jobs, businesses were closed, and so on.	['CONTROL IS A POSSESSION', 'POWER IS A POSSESSED OBJECT']	ATTAINING CONTROL IS GAINING A POSSESSION
The Shadow Party: How George Soros, Hillary Clinton, and Sixties Radicals Seized Control of the Democratic Party	[]	ATTAINING CONTROL IS GAINING A POSSESSION
I've really been leaning on my friends the past few months.	[]	ASSISTANCE IS SUPPORT
Five is made up of two plus three.	[]	ARITHMETIC IS OBJECT CONSTRUCTION
If you put 2 and 2 together, you get 4.	[]	ARITHMETIC IS OBJECT CONSTRUCTION
He bombarded them with clever arguments.	[]	ARGUMENT IS WAR
His criticisms were right on target.	[]	ARGUMENT IS WAR
Your claims are indefensible.	[]	ARGUMENT IS PHYSICAL COMBAT
He attacked every weak point in my argument.	[]	ARGUMENT IS PHYSICAL COMBAT
His criticisms were right on target.	[]	ARGUMENT IS PHYSICAL COMBAT
I blew his argument out of the water.	[]	ARGUMENT IS PHYSICAL COMBAT
I've never won an argument with him.	[]	ARGUMENT IS PHYSICAL COMBAT
You disagree? OK, shoot!	[]	ARGUMENT IS PHYSICAL COMBAT
He shot down all of my arguments.	[]	ARGUMENT IS PHYSICAL COMBAT
He was just about to burst with anger.	[]	ANGER IS PRESSURE IN A CONTAINER
There seems to be growing friendship between Shia Iran and its Sunni-dominated neighbours.	[]	ALLIANCES ARE FRIENDSHIPS
Of course, gun control fanatics pay little attention to facts.	['ADVOCATING GUN CONTROL IS ZEALOTRY']	ADVOCATING GUN CONTROL IS ZEALOTRY
The most powerful weapon in the war against obesity might be something we all understand: cold, hard cash.	[]	ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
How America's losing the war on poverty	[]	ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
Debt Ceiling Deal: Wrong Diagnosis Leads to Wrong Treatment for What Ails the Economy	[]	ADDRESSING SOCIAL PROBLEMS IS TREATING AN ILLNESS
Improving access to education is the only sure way to cure us of poverty.	[]	ADDRESSING POVERTY IS TREATING AN ILLNESS
Law enforcement officers have often described these arrests as a way of reining in criminals whose other, more serious activities present a danger to the public.	[]	ADDRESSING CRIME IS CONTROLLING AN ANIMAL
In the course of the investigation, new evidence was found.	[]	ACTIVITIES ARE JOURNEYS
Follow along as I assemble this.	[]	ACTIVITIES ARE JOURNEYS
Follow these steps in assembly.	[]	ACTIVITIES ARE JOURNEYS
How did Jerry get out of washing the windows?	[]	ACTIVITIES ARE BOUNDED REGIONS IN SPACE
Outside of washing the windows, what else did you do?	[]	ACTIVITIES ARE BOUNDED REGIONS IN SPACE
I put a lot of energy into washing the windows.	[]	ACTIVITIES ARE BOUNDED REGIONS IN SPACE
I get a lot of satisfaction out of washing windows.	[]	ACTIVITIES ARE BOUNDED REGIONS IN SPACE
She squeezed her way to thinner thighs.	[]	ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She went back to sleep.	[]	ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She successfully navigated her way through the contract negotiations.	[]	ACTION IS SELF-PROPELLED MOTION ALONG A PATH
Congress' refusal to compromise is moving the country toward economic ruin.	[]	ACTION IS MOTION ALONG A PATH
The car is in motion.	[]	ACTION IS BEING IN A LOCATION
I'm going to leave.	[]	ACTION IS BEING IN A LOCATION
She's close to resigning.	[]	ACTION IS BEING IN A LOCATION
We pitched them the idea and they ate it right up.	[]	ACQUIRING IDEAS IS EATING
He's been feeding her lies all these years.	[]	ACQUIRING IDEAS IS EATING
This article is hard to digest.	[]	ACQUIRING IDEAS IS EATING
Hitler's rise to power cannot be attributed to one event, but a mixture of factors including events happening outside Germany...	['LEGISLATIVE ACTIVITY IS MOTION ALONG A PATH', 'GOVERNING ACTION IS MOTION', 'ACHIEVING POWER IS MOVING UPWARDS']	ACHIEVING POWER IS MOVING UPWARDS
Regensburg’s political influence reached its peak when Regensburg was city of the Perpetual Diet or General Assembly of the Imperial Estates of the Holy Roman Empire from 1663 to 1806.	[]	ACHIEVING POWER IS MOVING UPWARDS
The goal is a long way off.	[]	ACHIEVING A PURPOSE IS REACHING A DESTINATION
They just handed him the job.	[]	ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT
Seize the opportunity.	[]	ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT
I kept getting close to a world championship, but it kept escaping me.	[]	ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT
He finally managed to get a smile out of her.	[]	ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT
She landed four huge accounts this year.	[]	ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT
Will House Republicans Get Bullied into a Tax Hike By Obama?	[]	ABUSIVE POLITICAL LEADERS ARE PHYSICAL BULLIES
On the other hand, it's making him look indecisive, and as Pat said, he's being pushed around by the generals, by the Secretary of State and by others.	[]	ABUSIVE POLITICAL LEADERS ARE PHYSICAL BULLIES
The issue was exposed to the light of day.	[]	ABILITY TO KNOW IS ABILITY TO SEE
His judgement is clouded.	[]	ABILITY TO EVALUATE IS ABILITY TO SEE
